conflict_id;location;side_a;side_a_id;side_a_2nd;side_b;side_b_id;side_b_2nd;incompatibility;territory_name;year;intensity_level;cumulative_intensity;type_of_conflict;start_date;start_prec;start_date2;start_prec2;ep_end;ep_end_date;ep_end_prec;gwno_a;gwno_a_2nd;gwno_b;gwno_b_2nd;gwno_loc;region;version
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1966;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 840, 732, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1967;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 840, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1968;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 840, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of Philippines, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1969;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 840, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1970;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1971;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of Australia, Government of New Zealand, Government of South Korea, Government of Thailand, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1972;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;900, 920, 732, 800, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;Government of South Korea, Government of United States of America;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1973;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;732, 2;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1974;2;1;2;31/12/1965;5;31/12/1965;5;0;;;817;;816;731;816, 817;3;21/01/2022
293;South Vietnam, Vietnam (North Vietnam);Government of South Vietnam;151;;Government of Vietnam (North Vietnam);150;Government of North Korea;1;South Vietnam;1975;2;1;2;31/12/1965;5;31/12/1965;5;1;30/04/1975;;817;;816;731;816, 817;3;21/01/2022
294;Cambodia (Kampuchea), Thailand;Government of Cambodia (Kampuchea);148;;Government of Thailand;147;;1;Common Border;1977;1;0;2;15/12/1975;2;31/12/1977;5;0;;;811;;800;;800, 811;3;21/01/2022
294;Cambodia (Kampuchea), Thailand;Government of Cambodia (Kampuchea);148;;Government of Thailand;147;;1;Common Border;1978;1;0;2;15/12/1975;2;31/12/1977;5;1;31/12/1978;;811;;800;;800, 811;3;21/01/2022
294;Cambodia (Kampuchea), Thailand;Government of Cambodia (Kampuchea);148;;Government of Thailand;147;;1;Common Border;2011;1;0;2;15/12/1975;2;28/04/2011;2;1;02/05/2011;;811;;800;;800, 811;3;21/01/2022
295;Ghana;Government of Ghana;81;;NLC;457;;2;;1966;1;0;3;24/02/1966;1;24/02/1966;1;1;24/02/1966;;452;;;;452;4;21/01/2022
295;Ghana;Government of Ghana;81;;Military faction (forces of Jerry John Rawlings);458;;2;;1981;1;0;3;24/02/1966;1;31/12/1981;1;1;31/12/1981;;452;;;;452;4;21/01/2022
295;Ghana;Government of Ghana;81;;Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo);459;;2;;1983;1;0;3;24/02/1966;1;19/06/1983;1;1;19/06/1983;;452;;;;452;4;21/01/2022
296;India;Government of India;141;;MNF;267;;1;Mizoram;1966;1;0;3;01/09/1966;2;01/09/1966;2;0;;;750;;;;750;3;21/01/2022
296;India;Government of India;141;;MNF;267;;1;Mizoram;1967;1;0;3;01/09/1966;2;01/09/1966;2;0;;;750;;;;750;3;21/01/2022
296;India;Government of India;141;;MNF;267;;1;Mizoram;1968;1;0;3;01/09/1966;2;01/09/1966;2;1;31/12/1968;;750;;;;750;3;21/01/2022
297;Nigeria;Government of Nigeria;84;;Military faction (forces of Patrick Nzeogwu);460;;2;;1966;1;0;3;15/01/1966;1;15/01/1966;1;1;29/07/1966;;475;;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2009;1;0;3;15/01/1966;1;26/07/2009;1;1;30/07/2009;;475;;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2011;1;0;3;15/01/1966;1;01/03/2011;1;0;;;475;;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Chad, Government of Niger;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2012;1;1;4;15/01/1966;1;01/03/2011;1;0;;;475;483, 436;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Chad, Government of Niger;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2013;2;1;4;15/01/1966;1;01/03/2011;1;0;;;475;483, 436;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Cameroon, Government of Chad, Government of Niger;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2014;2;1;4;15/01/1966;1;01/03/2011;1;0;;;475;471, 483, 436;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Chad, Government of Niger;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2015;2;1;4;15/01/1966;1;01/03/2011;1;0;;;475;483, 436;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Cameroon;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2016;1;1;4;15/01/1966;1;01/03/2011;1;0;;;475;471;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Cameroon;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2017;2;1;4;15/01/1966;1;01/03/2011;1;0;;;475;471;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;Government of Cameroon;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2018;1;1;4;15/01/1966;1;01/03/2011;1;0;;;475;471;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2019;1;1;3;15/01/1966;1;01/03/2011;1;0;;;475;;;;475;4;21/01/2022
297;Nigeria;Government of Nigeria;84;;Jama'atu Ahlis Sunna Lidda'awati wal-Jihad;1051;;2;;2020;1;1;3;15/01/1966;1;01/03/2011;1;0;;;475;;;;475;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1966;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1967;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1968;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1969;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1970;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1971;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1972;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1973;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1974;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1975;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1976;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1977;1;0;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1978;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1979;1;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1980;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1981;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1982;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1983;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1984;1;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1985;1;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1986;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1987;2;1;3;26/08/1966;1;31/12/1966;5;0;;;560;;;;560;4;21/01/2022
298;South Africa;Government of South Africa;102;;SWAPO;461;;1;Namibia;1988;2;1;3;26/08/1966;1;31/12/1966;5;1;08/08/1988;;560;;;;560;4;21/01/2022
299;Syria;Government of Syria;118;;Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen);268;;2;;1966;1;0;3;23/02/1966;1;23/02/1966;1;1;23/02/1966;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Muslim Brotherhood;269;;2;;1979;1;0;3;23/02/1966;1;16/06/1979;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Muslim Brotherhood;269;;2;;1980;1;0;3;23/02/1966;1;16/06/1979;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Muslim Brotherhood;269;;2;;1981;1;0;3;23/02/1966;1;16/06/1979;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Muslim Brotherhood;269;;2;;1982;2;1;3;23/02/1966;1;16/06/1979;1;1;02/02/1982;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Syrian insurgents;4456;;2;;2011;2;1;3;23/02/1966;1;04/09/2011;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Syrian insurgents;4456;;2;;2012;2;1;3;23/02/1966;1;04/09/2011;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Syrian insurgents;4456;;2;;2013;2;1;3;23/02/1966;1;04/09/2011;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;;Syrian insurgents;4456;;2;;2014;2;1;3;23/02/1966;1;04/09/2011;1;0;;;652;;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;;2;;2015;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;;2;;2016;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;;2;;2017;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;;2;;2018;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;;2;;2019;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;;652;2;21/01/2022
299;Syria;Government of Syria;118;Government of Iran, Government of Russia (Soviet Union);Syrian insurgents;4456;Government of Turkey;2;;2020;2;1;4;23/02/1966;1;04/09/2011;1;0;;;652;630, 365;;640;652;2;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1967;2;1;3;30/04/1967;3;31/05/1967;3;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1968;1;1;3;30/04/1967;3;31/05/1967;3;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1969;1;1;3;30/04/1967;3;31/05/1967;3;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of South Vietnam, Government of United States of America;KR;270;Government of Vietnam (North Vietnam);2;;1970;2;1;4;30/04/1967;3;31/05/1967;3;0;;;811;817, 2;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of South Vietnam, Government of United States of America;KR;270;Government of Vietnam (North Vietnam);2;;1971;2;1;4;30/04/1967;3;31/05/1967;3;0;;;811;817, 2;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of South Vietnam, Government of United States of America;KR;270;Government of Vietnam (North Vietnam);2;;1972;2;1;4;30/04/1967;3;31/05/1967;3;0;;;811;817, 2;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of South Vietnam, Government of United States of America;KR;270;Government of Vietnam (North Vietnam);2;;1973;2;1;4;30/04/1967;3;31/05/1967;3;0;;;811;817, 2;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;Government of Vietnam (North Vietnam);2;;1974;2;1;4;30/04/1967;3;31/05/1967;3;0;;;811;;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;Government of Vietnam (North Vietnam);2;;1975;2;1;4;30/04/1967;3;31/05/1967;3;1;17/04/1975;;811;;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KNUFNS;271;Government of Vietnam (North Vietnam);2;;1978;2;1;4;30/04/1967;3;30/12/1978;2;0;;;811;;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Laos, Government of Vietnam (North Vietnam);KNUFNS, KPNLF, KR;271, 272, 270;Government of Vietnam (North Vietnam);2;;1979;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816, 812;;816;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);KPNLF, KR;272, 270;;2;;1980;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);KPNLF, KR;272, 270;;2;;1981;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1982;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1983;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1984;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1985;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1986;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1987;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1988;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;Government of Vietnam (North Vietnam);FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1989;1;1;4;30/04/1967;3;30/12/1978;2;0;;;811;816;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KPNLF, KR;272, 270;;2;;1990;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;FUNCINPEC, KPNLF, KR;273, 272, 270;;2;;1991;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1992;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1993;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1994;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1995;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;KR;270;;2;;1996;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;Forces of Norodom Ranariddh, KR, Military faction (Forces of Hun Sen);7248, 270, 7249;;2;;1997;1;1;3;30/04/1967;3;30/12/1978;2;0;;;811;;;;811;3;21/01/2022
300;Cambodia (Kampuchea);Government of Cambodia (Kampuchea);148;;Forces of Norodom Ranariddh, KR;7248, 270;;2;;1998;1;1;3;30/04/1967;3;30/12/1978;2;1;24/10/1998;;811;;;;811;3;21/01/2022
301;Israel, Jordan;Government of Israel;121;;Government of Jordan;120;;1;West Bank;1967;2;1;2;05/06/1967;1;05/06/1967;1;1;10/06/1967;;666;;663;;663, 666;2;21/01/2022
302;Israel, Syria;Government of Israel;121;;Government of Syria;118;;1;Golan Heights;1967;2;1;2;05/06/1967;1;05/06/1967;1;1;10/06/1967;;666;;652;;652, 666;2;21/01/2022
302;Israel, Syria;Government of Israel;121;;Government of Syria;118;;1;Golan Heights;1973;2;1;2;05/06/1967;1;06/10/1973;1;1;24/10/1973;;666;;652;;652, 666;2;21/01/2022
303;Nigeria;Government of Nigeria;84;;Republic of Biafra;462;;1;Biafra;1967;2;1;3;06/07/1967;2;06/07/1967;2;0;;;475;;;;475;4;21/01/2022
303;Nigeria;Government of Nigeria;84;;Republic of Biafra;462;;1;Biafra;1968;2;1;3;06/07/1967;2;06/07/1967;2;0;;;475;;;;475;4;21/01/2022
303;Nigeria;Government of Nigeria;84;;Republic of Biafra;462;;1;Biafra;1969;2;1;3;06/07/1967;2;06/07/1967;2;0;;;475;;;;475;4;21/01/2022
303;Nigeria;Government of Nigeria;84;;Republic of Biafra;462;;1;Biafra;1970;2;1;3;06/07/1967;2;06/07/1967;2;1;12/01/1970;;475;;;;475;4;21/01/2022
304;China, Myanmar (Burma);Government of China;135;;Government of Myanmar (Burma);144;;1;Common Border;1969;1;0;2;28/02/1969;4;28/02/1969;4;1;31/12/1969;;710;;775;;710, 775;3;21/01/2022
305;China, Russia (Soviet Union);Government of China;135;;Government of Russia (Soviet Union);57;;1;Ussuri river;1969;1;0;2;02/03/1969;1;02/03/1969;1;1;31/12/1969;;710;;365;;365, 710;1, 3;21/01/2022
306;El Salvador, Honduras;Government of El Salvador;13;;Government of Honduras;12;;1;Common Border;1969;2;1;2;03/07/1969;2;03/07/1969;2;1;18/07/1969;;92;;91;;91, 92;5;21/01/2022
307;Guinea;Government of Guinea;77;;RFDG;463;;2;;2000;1;0;3;01/09/2000;1;17/09/2000;1;0;;;438;;;;438;4;21/01/2022
307;Guinea;Government of Guinea;77;;RFDG;463;;2;;2001;1;0;3;01/09/2000;1;17/09/2000;1;1;19/07/2001;;438;;;;438;4;21/01/2022
308;Philippines;Government of Philippines;154;;MIM;274;;1;Mindanao;1970;1;0;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MIM;274;;1;Mindanao;1971;1;0;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1972;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1973;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1974;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1975;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1976;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1977;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1978;2;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1979;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1980;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1981;2;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1982;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1983;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1984;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1985;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1986;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1987;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1988;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MNLF;275;;1;Mindanao;1989;1;1;3;20/08/1970;1;20/08/1970;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;MILF, MNLF;276, 275;;1;Mindanao;1990;1;1;3;20/08/1970;1;20/08/1970;1;1;02/08/1990;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MNLF;277, 275;;1;Mindanao;1993;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;1994;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG;277;;1;Mindanao;1995;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;1996;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;1997;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
308;Philippines;Government of Philippines;154;;ASG, MILF;277, 276;;1;Mindanao;1998;1;1;3;20/08/1970;1;09/02/1993;1;0;;;840;;;;840;3;21/01/2022
